movie_id,title,tags
199806,Annavaram,action drama annavaram (pawan kalyan) has a lot of attachment with his sister varam (sandhya). he wants to see his sister trouble free even after marriage and hence wanted to get her married to a city guy who has all the facilities like mixie  grinder  gas stove  running water and such facilities. true to his taste  annavaram marries varam to a guy (shiva balaji) who stays in hyderabad. in order to leave her at her husband's place  annavaram drops varam in hyderabad. aishwarya (asin thottumkal) is the neighbour of varam's husband who is chirpy and moves very close with everyone without any inhibition. during his stay  annavaram finds that the city is full of goons and his brother-in-law pacifies him not to take everything to head and one should have the adjustment mentality to stay in the city. pawankalyan asinthottumkal sandhya bhimanenisrinivasarao te
117093,Gudumba Shankar,action drama comedy gudumba shankar falls in love with gowri and finds out that she is being forced to marry kumar swamy  a gangster.  shankar tricks kumar swamy and gets married to gowri. pawankalyan meerajasmine ashishvidhyarthi veerashankar te
57736,Mirapakay,action comedy rishi (ravi teja) is an inspector in the intelligence bureau. his colleagues fondly call him 'mirapakaay'. the chief of the ib  narayana murthy (nagababu) gets information that kittu bhai (prakash raj)  a mafia don  is trying to spread his tentacles in india and is targeting delhi first. during the course of the investigation  acp (sanjay swaroop) is killed by shankar (kota srinivasa rao)  a local goon with the help of his son (supreet). murthy sends rishi to hyderabad and gets him admitted to a college as a hindi lecturer as part of an undercover operation. rishi meets vinamra (richa gangopadhyay) at a temple & falls in love at first sight. incidentally  she studies in the same college and in the same class to which rishi teaches hindi. their love blossoms. at this juncture  vaishali (deeksha seth)  daughter of kittu bhai  joins the same college. grabbing the opportunity  the ib chief asks rishi to extract information about kittu from vaishali. raviteja richagangopadhyay deekshaseth harishshankar te
80539,Panjaa,action jai  an orphan  falls into bad company after bhagwan  a gangster  gives him shelter and hope to live. however  jai and munna  bhagwan's son  fight with each other after munna kills an innocent woman. pawankalyan sarah-janedias anjalilavania vishnuvardhan te
81053,Dharma Chakram,drama the story is about a family in which mother and son together fight against father for the principles and human values. srividhya  as a ditched wife  rises up her kid rakesh (venkatesh) with well behavior  manner and makes him a good lawyer to do justice to the fellow woman who are cheated brutally by their husbands. how rakesh takes the revenge on his father for the injustice that he had done to his mother is the crux of the film. venkatesh srividya girishkarnad sureshkrishna te
25882,Indra,drama indra opens in a village in andhra pradesh showing the rivalry between two families. a police officer wishing to end this hostility comes up with the proposal of marriage between the two families which ultimately is used by shivraj as a trap to finish off his rival. after the funeral  no one is willing to stake claim for the leadership of the clan when the young indrasena reddy comes in and tells his grandmother that he will. chiranjeevi sonalibendre aarthiagarwal b.gopal te
54404,Simha,action drama the film starts with the story of the younger bala krishna (srimannarayana) working as a college professor. as usual the best looking girl of the college (janaki played by sneha ullal) falls in love with srimannarayana (the monkish protector of justice); reasons for that are comprehendible only by someone who had seen enough telugu films (bala krishna films in particular). as the first half progresses the screenplay tells us that janaki’s and srimmanarayna’s pasts are related and the flashback starts occupying the screen. the daddy bala krishna with nayanatara next to him and kota srinivas rao playing the bad guy in a war between good and evil about the welfare of the region is the film’s flashback nandamuribalakrishna nayanthara snehaullal boyapatisrinu te
80925,Bindaas,family drama comedy bindaas (telugu: బిందాస్) is a 2010 telugu action film directed by veeru potla. the film stars manoj manchu and sheena shahabadi in the lead roles. music of the film was launched on 9 november 2009. the movie released on february 5  2010. on march 27  2010 it had completed 50 days in cinema halls. it is reported to have made over inr14 crores worldwide. it was dubbed and released in malayalam as happy 2 happy. manchumanoj sheenashahabadi vennelakishore veerupotla te
117420,Jayeebhava,action drama returning from abroad  a man and his girlfriend must unite their fathers who belong to two warring groups. kalyanram hansikamotwani mukeshrishi narenkondepati te
81089,Missamma,drama  sivajisontineni laya bhumikachawla g.neelakantareddy te
56996,Athidhi,action crime drama romance young amrita goutham's parents bring home a poor and homeless boy from the streets of hyderabad  and adopt him. shortly thereafter her life is shattered when her parents are killed by this boy and she goes to live with her brother  and his wife. years later  she has grown up  and has a niece  aishwarya. while being chased by some goons  a male named aditya  comes to her rescue  and she falls in love with him. amidst nation-wide kidnappings taking place allegedly at the hands of one kaiser  she soon finds out that aditya is none other than the one who killed her parents and may have returned back into her family's life to kill all of them. maheshbabu amritarao brahmanandam surenderreddy te
85824,Sainikudu,action adventure siddharth and his friends rescue a village in warangal from severe floods. sidhartha is convinced that govt will give some relief package to the flood effected. some time later he realizes that pappu yadav hogged on the relief fund before it reached the effected. pappu yadav is now contesting in elections and sidhu goes against him with his friend. the fight between the two starts on from then on. after a few twists  sidhartha kidnaps the fiancee of pappu yadav  varalaxmi. siddharth is now hunted by both police and villains. maheshbabu trishakrishnan irrfankhan gunasekhar te
94965,Okkadu,action drama ajay is in kurnool for a kabaddi match when he happens to save swapna from a brutal factionist  obul reddy. the latter pursues them but ajay refuses to back down from a confrontation with him. maheshbabu bhumikachawla prakashraj gunasekhar te
85813,Murari,drama romance circa 1800's a jamindar (prakash raj) insults durga devi by stealing her idol in the temple in a state of intoxication.an enraged devi kills him and puts a curse on his heirs that she is going to take one family member each every 48 years. and one male heir dies accidentally at the end of every 48 years. and the present year denotes end of another 48 years and now it's the turn of murari (mahesh babu). in another village  there lives vasundhara (sonali bendre). she too lives with a big combined family.both the families of murari and vasundhara are releated by blood  but separated due to the family feuds.they both fall in love and these both families makes the formal arrangement of marriage. but once his grandmother  who returns from her teerdha yatra  upon being informed by the family poojari that murari is the one who would be subjected to death by devi this year  refuses for the marriage. maheshbabu sonalibendre lakshmi pasupuletikrishnavamsi te
80802,Devadasu, devadas (ram) is the typical poor student  while bhanumati (ileana) is a rich nri girl whose father is the senator of new york. they fall in love when the girl comes to india to learn classical carnatic music. coming to know about their love  bhanu’s father katamraju (sayaji shinde) hatches a plan to separate them. he promises to get them married but he takes her daughter  and her grand mother back to the usa. the rest of the story is how the street-smart lover boy makes it to the usa and succeeds in attaining his girl. ileanad'cruz sayajishinde rampothineni y.v.s.chowdary te
54069,Ragada,action a local village rowdy arrives in the city to earn money by any means and participates in a brawl between two rivals that brings him to their attention. nagarjunaakkineni anushkashetty priyamani veerupotla te
40909,Vikramarkudu,action drama a thief's life changes after he discovers a little girl who claims he is her father  and what follows is violence after a gang hunting for his lookalike closes in on him. raviteja anushkashetty ajay s.s.rajamouli te
56986,Khaleja,action a village is hounded by an unknown disease  killing several people each month. as per a prophecy  a godsend will save the village and siddhappa finds this supernatural potential in raju  a cab driver. maheshbabu anushkashetty shafi trivikramsrinivas te
31629,Arundhati,horror fantasy thriller arundhati  belongs to gadwal samsthanam in 1920’s. she is known for her bravery in saving the samstanam by killing pasupathi an evildoer. but the spirit of pasupathi haunts that place. another girl is born in the same lineage after 3 generations and she is named as arundhati. the spirit of pasupati is after arundhati to take the revenge. anushkashetty sonusood manorama kodiramakrishna te
41337,Kedi,action drama romance rummy agrees to marry janki  but not until he has accumulated a substantial wealth  so he decides to become a gambler. nagarjunaakkineni mamtamohandas anushkashetty kirankumar te
115267,Baladur,"comedy baladur (telugu: బలాదూర్)  is a 2008 telugu movie directed by uday shankar. ravi teja plays the lead role while krishna  anushka shetty  chandra mohan  pradeep rawat  sunil and suman setty play supporting roles. k. m. radha krishnan was the music director  b. balamurugan handled cinematography and the movie was edited by marthand k. venkatesh. the film released on august 15  2008.the film is dubbed in hindi as ""dhamkee"". raviteja krishna anushkashetty udayshankar te"
45132,Super,comedy action drama after his wife falls under the influence of a drug dealer  an everyday guy transforms himself into crimson bolt  a superhero with the best intentions  though he lacks for heroic skills. rainnwilson elliotpage livtyler jamesgunn te
37172,Athadu,action thriller a professional killer is hired to fake the assassination of a politician. however  when the politician is killed and he is framed for his murder  he takes on a dead man's identity to escape the law. maheshbabu trishakrishnan sonusood trivikramsrinivas te
66491,Rama Rama Krishna Krishna,drama rama rama krishna krishna (telugu: రామ రామ కృష్ణ కృష్ణ) is a 2010 telugu language film that stars ram  priya anand and bindu madhavi in the lead role  whilst prominent actors arjun sarja  nassar  brahmanandam and gracy singh play pivotal roles. this film  directed by srivas (lakshyam fame) and produced by noted producer  dil raju  released on may 12  2010. the film got dubbed into tamil later as gandhipuram and released on december 24  2010. rampothineni arjunsarja priyaanand sriwass te
81087,Maska,action romance krish is a happy-go-lucky guy who lives with his brother and sister-in-law. he woos a girl named manju. manju happens to be the daughter of a mla simhachalam. krish's only intention is to become rich by marrying her and doesn't have any feelings whatsoever toward her. he also meets a girl called meenakshi  aka meenu ; he starts to like her for real and falls in love with her. meanwhile  simhachalam and shinde run against each other in a presidential election in delhi. shinde is a man of misdeeds. shinde tries to find faults in simhachalam's personal life so that he can expose him in front of the high command of the party  so that his route will be clear to get the party ticket. shinde comes to learn that simhachalam has another wife (sita) and a daughter who live in hyderabad. he sends his men to find them. . rampothineni mukeshrishi hansikamotwani b.gopal te
80804,Boss,action drama boss is a 2006 telugu film directed by v. n. aditya. it stars akkineni nagarjuna  nayantara  poonam bajwa  and shriya saran. the film's score and soundtrack is composed by kalyani malik and harry anand. cinematography for the movie is handled by siva kumar while editing is being handled by marthand k. venkatesh. the film was released on september 27  2006. the film is dubbed into malayalam as boss: i love you and into hindi as yeh kaisa karz with gopala krishna changed to gaurav khanna. nagarjunaakkineni nayanthara poonambajwa v.n.aditya te
77035,Lakshmi,drama lakshmi narayana (venkatesh) is an elder son in a family with 3 brothers and 2 sisters. lakshmi owns a factory that is worth hundreds of crores. janardhan (sayaji shinde) - a former employee of lakshmi industries - plans to take revenge on lakshmi by creating difference in his family and succeeds in it. the rest of the story is all about why janardhan separated lakshmi's family and how he wins back his lady love nandini (nayantara). venkatesh nayanthara charmykaur v.v.vinayak te
74154,Nuvvostanante Nenoddantana,drama comedy romance siri and sriram fall in love with each other and plan to get married. however  his mother disapproves of their relationship. siddharth trishakrishnan srihari prabhudeva te
71918,King,action comedy crime after coimbatore-based ravichandra verma passes away  his young son  raja  assumes the responsibility of running the family business as well as ensuring that his brother  ajay  gets a good education - much to the chagrin of three of his uncles. years later  while on a trip to uttaranchal  despite of warnings from a pandit  he gets killed by a female assassin  but his family is informed that he is missing. shortly thereafter  gyaneshwar kale and his sister  sravani/shivani  will inform the family that raja is still alive but is handicapped and suffers from memory loss. the family is overjoyed but are not aware that raja is actually a hoodlum/extortionist known as bottu seenu/raghu rokda. nagarjunaakkineni trishakrishnan srihari sreenuvaitla te
23776,Parugu,action romance a group of friends are forcibly transported to a village and kept imprisoned  as the village head  who believes that they have helped in his daughter's elopement with her lover. alluarjun prakashraj sheelakaur bhaskar te
83824,Bunny,drama action a millionaire's daughter is all set to marry her boyfriend against her father's wish. when her father finally approves the marriage  her boyfriend believes that her father should sign over his wealth to him. alluarjun gowrimunjal prakashraj v.v.vinayak te
267115,Choodalani Vundi,drama ramakrishna (chiranjeevi) is a mechanic whose life changes when he meets priya (anjala zaveri) at a train station. she sees him and feels some inexplicable connection and runs away with him to flee her father  mahendra's (prakash raj) goons. they end up living in the forest with their son  but her father  who is an underworld don  kidnaps her so that he can marry her off to another don's son. ramakrishna confronts her father and in the ensueing struggle priya takes the bullet shot at her husband and dies. their son  because of the shock  loses his voice and ramakrishna is jailed. mahendra takes the boy away to kolkata  where the story originally started. rama krishna with the help of padmavathi (soundarya) reunites with his son. chiranjeevi anjalazaveri soundarya gunasekhar te
137249,Dongala Mutha,thriller crime action sudheer and rani break down near a resort and quickly realize they are in a do or die situation. raviteja charmykaur sunilvarma ramgopalvarma te
281936,Villagelo Vinayakudu,drama comedy villagelo vinayakudu (english: vinayakudu (ganesh) in the village) is a 2009 telugu comedy film produced by mahi  written  and directed by sai kiran adivi. the film is a sequel to the 2008 hit  vinayakudu. krishnudu reprises his role as karthik in this film  whilst saranya mohan plays the female lead  and rao ramesh plays the role of her father. telugu novel writer yandamuri veerendranath makes his acting debut in a small but vital role. the film was released on 5 november 2009 and received positive reviews.[citation needed] it faired well at the box office and ran for 75 days. krishnudu saranyamohan raoramesh saikiranadivi te
81997,Vinayakudu,action romance karthik (krishnudu)  the obese guy joins in an ad designing company. girls tend to keep him away from them due to his odd personality. he finds a girl kalpana (sonia) interesting in that company. she too shuns him initially and also cracks lots of jokes on his physical appearance. but the soft hearted karthik wins the heart of arrogant kalpana with his immaculate attitude. finally  the egoistic kalpana falls in love with karthik unknowingly. on the other hand  the love track of sandhya (poonam) and altaf (surya tej) runs separately. shalini (ankitha) is a character that's used as catalyst to elevate the character of karthik. soniadeepti krishnudu poonamkaur saikiranadivi te
137273,Mahatma," dasu (srikanth) is a rowdy in a basti in hyderabad. he makes a living out of ""settlement of petty issues"". a young lawyer krishnaveni (bhavana) gets him bail in a petty case and their acquaintance soon develop into romance after a series of events. on other hand  a politician business woman (jyothy) plans to set up sez in that basti that move is protested by dwellers headed by a genuine leader (sekhar). meanwhile  a local politician rowdy leader dada (jayaprakash reddy) also protests against businesswoman and seeks rs 200 crores from if she wants to set up sez there. dasu initially believes dada as good politician and works for him. when dada tries to take advantage of dasu  he realizes his fault and plans to contest against him on a newly floated mahatma party. how krishnavani and local theatre artiste bring change in dasu and make him realize the importance of mahatma gandhi's ideology is core point of the movie. srikanthmeka bhavana jayaprakashreddy pasupuletikrishnavamsi te"
82749,Swarnakamalam,romance a painter who recently moved into the neighborhood helps his neighbor  a retired cultural dance artist. he helps by painting billboards advertising events in which the artist and his daughters perform. venkatesh bhanupriya arunamucherla k.viswanath te
137468,Okka Magaadu, veeravenkata satyanarayana swamy a.k.a. satyam (nandamuri balakrishna) is a beloved person for several villagers  having touched and changed many a life. his grandmother is baby (simran bagga) whose husband dedicated his life to gain independence  taken later as a prisoner of war and missing henceforth. meanwhile  corrupt doctors  lawyers and journalists are allegedly killed  but their bodies are missing. the suspicions are on swamy who is arrested  but an old man calling himself okka magadu (nandamuri balakrishna) claims to have committed those acts. the point is  om looks like the older version of swamy whose sworn enemy is namboodriyar(ashutosh rana)  a politician whose son elopes with a middle-class girl under swamy's protection. the story line is very much similar to that of the film bharateyudu (indian (1996 film)) starred by the iconic actor kamal haasan.movie was a blockbuster hit. nandamuribalakrishna simran anushkashetty y.v.s.chowdary te
80826,Aadavari Matalaku Ardhalu Verule,romance family comedy ganesh  an unemployed man  lands up in a company where keerthi  the girl he loves  works but who is already engaged to someone else. sudden incidents ruin his life and he again comes across her  but refuses to marry her. venkatesh trishakrishnan kotasrinivasarao selvaraghavan te
81082,Malliswari,comedy romance a man falls in love with a woman  unbeknownst to the fact that she is a princess in hiding. venkatesh katrinakaif kotasrinivasarao k.vijayabhaskar te
104069,Nippu,drama comedy surya is a gym coach and he is very close to sri and his family. murthy is sri’s father and meghana is his sister. surya is a man who fights against any injustice he comes across and this brings him into direct conflict with raja goud. in a separate track  sriram gets into major trouble in saudi arabia and ravi teja must do everything he can to save his friend’s life. in a curious twist of fate  only raja goud has the ability to save sriram from certain death. will surya enter into a compromise with raja goud? how can raja goud save a man in trouble in saudi arabia? that forms the story raviteja deekshaseth srikanth gunasekhar te
152875,Daruvu,drama action comedy fantasy in yamalokam retirement age comes from senior yama and he gives charge to his son. however experienced chitragupta is retained much to his disappointment. he decides to teach a lesson to new yama and plans to get a person from bhulokam who can create chaos in yamalokam. that person turns out to be bullet raja a mass character. he falls in love with taapsee. though he is yet to complete his lifespan chitragupta plays a game and bullet raja gets killed only to come to hell. here he discovers the plot and demands to get back to earth. since his body has perished  yama and chitragupta send him inside the home ministers body. what happens from there and how things change forms rest of the story. raviteja taapseepannu sayajishinde siva te
113728,Dhammu,action drama rama chandra  an orphan  gets involved in a feud between two royal families while trying to woo sathya  his lady love. he soon realises that the lives of his fellow villagers depend on his choices. ntr trishakrishnan karthikanair boyapatisrinu te
87614,Sye,drama action the story is set in the backdrop of a college that is riven by two groups led by prithvi and shashank. though there is nothing malicious between the groups  they just can't see eye to eye on anything. the only thing common between the two are their abiding passion for rugby. whenever a problem crops between the two  it is usually settled with a bitter scrum on the rugby field. as it happens  the college land falls into the hands of a local dadha bikshu yadav. this is good enough reason for the two groups to forge a common identity and fight for the land. prithvi and shashank bury the hatchet and get back the land. this is too much of a bitter pill for the dadha to swallow. and so he dares the students for a rugby match with his own group. nithiin geneliad'souza pradeepramsinghrawat s.s.rajamouli te
80996,Dil,drama action romance seenu (nitin) is a new admit into a college. nandini (neha) goes to the same college. seenu is from a middle class family and nandini is a rich girl. nandini is the only daughter of gowri shankar (prakash raj)  who is a land mafia don. gowri shankar suspects them to be lovers after he finds them dancing for freshers celebration at college. seenu gets beaten up. irritated by this  seenu challenges about winning the love of nandini. after several attempts  she falls in love with him. they elope and get married when gowri shankar tries to separate them. the story takes several turns before the movie ends in a happy note. nithiin nehaoberoi kausharach v.v.vinayak te
65050,180,drama romance ajay (siddharth) comes to kasi  where his thoughts and ideas on life and death undergo a sea change after he meets a young boy. he relocates to chennai and stays in a house owned by a couple s v s murthy (mouli) and jayam (geetha). they treat him as their own son. a do-gooder  ajay with his jovial nature wins the heart of all those whom he comes across. vidya (nithya menen)  a photo journalist meets ajay and falls for his good nature. ajay with the help of vidya even gets street children obtain sponsorship for their education. but things take a turn when vidya expresses her love to ajay. he quietly walks off the place and decides to leave chennai. but a rude accident to vidya puts the responsibility on ajay's shoulders to get her back to health. he takes her to usa for a surgery. meanwhile a flashback reveals that ajay was a successful doctor in the united states and who led a happy life. siddharth priyaanand nithyamenen jayendra te
55283,Leader,drama romance upon the death of his father  arjun prasad campaigns to become the cm of andhra. he hopes to eradicate corruption from indian politics. ranadaggubati harshavardhan priyaanand sekharkammula te
193197,Seethamma Vakitlo Sirimalle Chettu,family drama brothers peddodu and chinnodu are unemployed and do not get along well due to their contrasting natures. they have problems marrying the women they love before an accident changes their lives. venkatesh maheshbabu prakashraj srikanthaddala te
63671,Gharshana,crime action thriller rama chandra (played by daggubati venkatesh) is the deputy commissioner of police of hyderabad city. his upbringing as an orphan  and the special nature of his job as a policeman  have left him reluctant to form relationships with women. he doesn't have much faith in the judicial system and seeks to 'eliminate' the criminals in the town through encounters. venkatesh asinthottumkal salimbaig gauthamvasudevmenon te
63811,Shankar Dada Zindabad,drama comedy a goon falls for a girl who manages an old-age home  and she mistakes the goon for a professor. she seeks his help not knowing that the man who wants the old-age home demolished is his boss. chiranjeevi karishmakotak srikanthmeka prabhudeva te
200402,Prema Katha Chitram,drama horror four youngsters upset with their lives plan to kill themselves in a farmhouse where they experience paranormal activities. sudheerbabu nanditaraj saptagiri maruthidasari te
73112,Venky,comedy adventure venky is headed to hyderabad to join the police force. however  he ends up embroiled in a double murder on the train. when he joins the academy  he realises that their boss is the murderer. raviteja sneha srinivasareddy sreenuvaitla te
77715,Badrinath,action drama romance trained by a religious martial arts guru  badri becomes the protector of badrinath temple and tries to revive alakananda's faith in god  unaware of the fact that she has fallen for him. alluarjun tamannaahbhatia prakashraj v.v.vinayak te
262119,Legend,action drama romance krishna  who lives in dubai  falls in love with sneha. he comes to india to seek the blessings of his grandmother  unaware that don jeetendra's gang is seeking revenge. nandamuribalakrishna jagapatibabu sonalchauhan boyapatisrinu te
153860,Endukante Premanta,romance comedy drama two young people are confused by their feelings for each other. tamannaahbhatia rampothineni sumantalwar a.karunakaran te
168119,Adhinayakudu, harischandra prasad (nandamuri balakrishna) is an influential leader in rayalaseema and he treats all his people as his children. to provide jobs to them  he decides to build a huge steel plant with the assistance of foreign collaborators. but ramappa (pradeep rawat) and his assistant (kota srinivasa rao) oppose this. they hatch a plan to eliminate him. his son ramakrishna (nandamuri balakrishna) thwart the villain’s plans. but the story takes a cruel twist as the villains strike at the heart of the family by using bobby (nandamuri balakrishna). nandamuribalakrishna raailaxmi saloniaswani muraliparuchuri te
263428,Anaamika,thriller anamika comes to india in search of her husband ajay. as a hit man is taking down the people she goes to asking for help  anamika is told by khan  an encounter specialist  that her husband is milan damji  a terrorist mastermind... nayanthara pasupathy vaibhavreddy sekharkammula te
148808,Geethanjali,drama romance prakash  who is diagnosed with terminal cancer  and geethanjali  an equally ill patient  fall in love with each other. however  when she learns about his illness  she decides to move out of his life. nagarjunaakkineni girijashettar vijayakumar maniratnam te
249772,1: Nenokkadine,action thriller romance a schizophrenic rock musician  is convinced that his parents were murdered by three men. taking the support of a journalist  he sets out to find the culprits. will he succeed in his mission  and in the process  what will he learn about his own roots? maheshbabu kritisanon nassar sukumar te
146819,Krishnam Vande Jagadgurum,action crime a boy is adopted by his grandfather after his parents are murdered. he grows up to be an actor to honor a promise to his dying grandfather that he would perform in a play in his native village. the performance leads him to his parents' murderers. ranadaggubati nayanthara kotasrinivasarao radhakrishnajagarlamudi te
181928,Shadow,action drama romance raghurman infiltrates nana bhai's criminal organisation to find evidence of his wrongdoings. when nana learns of his plans  he massacres raghurman's family and only his son rajaram escapes. when he grows up  rajaram sets out to destroy nana bhai. venkatesh taapseepannu adityapancholi meherramesh te
310584,Geethanjali,horror comedy srinivas  an aspiring film director  rents a luxurious apartment at sri sai residency. soon he is haunted by the spirit of anjali who wants to take revenge against those responsible for her death. an aspiring film director rents an apartment in the city. srinivasareddy anjali satyamrajesh raajakiran te
72440,Once Upon a Warrior,adventure fantasy action family in a teardrop-shaped land called sangarashtra  a 9-year-old girl with special healing powers tries to save her homeland from the tyranny of an evil queen with the help of a blind swordsman. siddharth shrutihaasan lakshmimanchu prakashkovelamudi te
253533,Manam,comedy drama fantasy family a married couple die in an accident  leaving behind a son. as he grows up and becomes successful  he comes across reincarnations of his father and mother as youngsters  and vows to bring them back together. nagarjunaakkineni nageshwararaoakkineni nagachaitanyaakkineni vikramkumar te
204275,Balupu,action comedy ravi  a collection agent for a bank  learns from his friend about a man and woman who cheat gullible people. soon  he resolves to teach the couple a lesson. raviteja shrutihaasan anjali gopichandmalineni te
300214,Karthikeya,mystery thriller nikhil siddharth and swathi reddy are back once again onscreen with karthikeya. the mystery of the subramanian swamy temple which has remained closed for years is the crux of the movie. local people in the village are curious why the temple has been locked up for years? the lead protagonists take the initiative to solve the mystery. nikhilsiddhartha swathireddy tanikellabharani chandoomondeti te
279450,Drushyam,drama thriller crime rambabu  a cable operator  lives with his beloved wife jyothi and two daughters. one day  his family inadvertently gets involved in a grave crime and he must go to great lengths to protect them. venkatesh meena nadhiya sripriya te
262227,Race Gurram,comedy action ram and lakshman  aka lucky  are brothers who are polar opposites in nature. their mother wishes to see them united. alluarjun shrutihaasan shaam surenderreddy te
81050,Ganesh,comedy romance in order to help a friend  ganesh pretends to love a girl. she hates him when she finds out the truth. eventually  he truly falls in love with her and must convince her of his true feelings. rampothineni kajalagarwal poonamkaur m.saravanan te
331316,Lakshmi Raave Maa Intiki,romance drama lakshmi raave maa intiki  one expected a hat trick of sorts. about 30 minutes after a breezy start  the director makes nagashaurya avikagor raoramesh nandyalaravi te
284837,Run Raja Run,drama crime romance raja  son of a vegetable vendor  is a simple man. his girlfriends dump him because of his honesty. however  things take a turn when he meets his true love priya  the daughter of a police commissioner. sharwanand seeratkapoor adivisesh sujeeth te
279449,Gopala Gopala,comedy romance fantasy gopala rao  an atheist  finds himself in the midst of crises. when govinda hari enters his home  rao's life changes in miraculous ways. pawankalyan venkatesh shriyasaran kishorekumar te
331939,Current Theega,"action shiva rama raju  a noted good samaritan in parvatipuram who has a bet with veerraju in the same village that ""if any of his 3 daughters fall in love he will either kill them or cut down his ears"" and he takes a vow that he will marry off his daughters to the grooms of his choice  neither love marriage nor elopement. kavita is his third daughter. raju is a wayward youth who is in deeply in love with an english teacher sunny in a junior college. kavita is one of sunny's students. raju uses kavita as courier to love sunny; as the things proceed  raju and kavita fall in love. the rest of the story is all about what happens when they want to get married. manchumanoj jagapatibabu rakulpreetsingh g.nageswarareddy te"
149262,Yeto Vellipoyindhi Manasu,romance drama the romantic lives of two people – varun (nani) and nithya (samantha)  are chronicled in this film from their school days until their adult lives. they fall in love multiple times and keep breaking up over minor issues. but deep down  they are so madly in love with each other that they keep giving themselves another chance. nani samantharuthprabhu krishnudu gauthamvasudevmenon te
54303,Nirnayam,action comedy drama a crime-lord frames raghuram  an innocent man  to hide his misdeeds. however  an undercover policeman  vamsi  sets out to catch raghuram but realises that he is not the culprit. nagarjunaakkineni amalaakkineni muralimohan priyadarshan te
241120,Doosukeltha,comedy drama chinna (vishnu) is a very witty and resourceful person who knows how to get things done. as kids  chinna and piccheshwar (vennela kishore) have a tiff and piccheshwar leaves the village in a huff. piccheshwar’s outraged grandfather (kota srinivasa rao) orders the execution of chinna’s family  forcing them to flee as well.  as the years go by  chinna grows into a tall and fearless young fellow. he applies for a job as a journalist and he is sent on an assignment by his boss avatar (posani). the assignment is to conduct a sting operation on minister dilleeswara rao (pankaj tripathi). chinna succeeds in capturing incriminating footage  but he is caught and thrashed by the minister’s goons. vishnumanchu lavanyatripathi brahmanandam veerupotla te
294413,Aagadu,action comedy drama shankar is an orphan raised by a sincere police officer raja rao. in an unexpected situation  raja rao's son bharath kills a kid and shankar takes the blame  and is imprisoned while raja rao warns him not to meet him again. maheshbabu tamannaahbhatia sonusood sreenuvaitla te
181930,Greeku Veerudu,drama romance chandu (nagarjuna) is a very selfish  self made and cut throat businessman in new york who runs a successful event organizing agency and is aided by his uncle sundar (m. s. narayana)  friends bharath (bharath reddy) and maya (meera chopra). chandu never believes in relationships and family bonding citing them as a mess to discard. he is always involved in romantic activities with many girls sans commitment. maya loves chandu but as fate would have it  she marries kamaraju (brahmanandam)  an aged yet wealthy doctor to rob his wealth. on the advice of chandu  she applies for divorce and gets the money from him. nagarjunaakkineni nayanthara meerachopra dasaradh te
348655,Lion,action he (balakrishna nandamuri) gets injured and goes into coma at a hospital in mumbai. when he wakes up he vaguely remembers what happened to him. he remembers himself as bose. but  he is identified as godse  ceo of a company in mumbai. as he is having memory issues  he goes to hyderabad to search for his past. he finds his parents and his lover. but they deny him. are they his real parents or is it just a feeling of deja vu? rest of the story is all about what led to his injury and how he fights his way back! nandamuribalakrishna trishakrishnan radhikaapte satyadeva te
82727,Takkari Donga,action adventure western shaka killing his own brother for particular information about a hidden treasure. another man who knows about it is veeru dada. in the encounter of veeru dada jumps off into a river from a cliff. after 18 years  we have veeru dada with a leg cut off giving info to raja a mischievous thief who robs off the money from banks in a style. raja gives veeru dada a share of 50% for his entire tip offs. raja becomes more daring as the price tag on his head increases by thousands. there is another mischievous thief panasa along with uncle follows raju so that she can dupe him and escape with all the looted money of raja. as the things go on a frolicking way between panasa and raja  the desperate shaka is searching for veeru dada in all the places. rest of the story is for whom will get that treasure maheshbabu lisaray bipashabasu jayantparanji te
80926,Dubai Seenu, seenu (ravi teja) is fondly called as dubai seenu. his sole aim in life is to fly to dubai and earn tonnes of money. in the process  he gets hold of a broker and gets duped by him in mumbai. he along with his friends starts a small canteen to earn his llivelihood. and eventually falls in love with a girl called madhumati (nayana tara). he then witnesses an incident that prompts him to return back to hyderabad. the rest of the story is all about how he helps out madhumati. raviteja nayanthara sunilvarma sreenuvaitla te
332831,Yevade Subramanyam,adventure comedy drama a corporate man who sets out on a journey of self-discovery and heads to the himalayas. nani malavikanair vijaydeverakonda nagashwin te
59900,Gaganam,action drama thriller when terrorists hijack a plane from chennai  a struggle with the pilots damages the engine forcing them to make an emergency landing in tirupati. nsg commando ravi is entrusted with rescue operations. nagarjunaakkineni prakashraj poonamkaur radhamohan te
23788,Anjaneyulu,action comedy employed with hmtv  pavan/abhimanyu lives in hyderabad and is in constant touch with his retired father  krishnamurthy  and mother. his boss  sudarshan babu  hires a creative consultant  surya/prabhakar garu  their tv channel undergoes a number of changes  and he gets to interview various people. he meets with anjali  an employee with airtel  and both dramatically fall in love. while investigating corrupt politicians  he comes across evidence and decides to join the gang of a gangster named bada. still involved in gathering evidence  his world will come crashing around him when he will be told that his parents and many others have been killed after their bus was torched by hooligans. he sets out to also trace who was responsible behind their killing - not knowing that his life is also in danger. raviteja nayanthara prakashraj parasurampetla te
